dataset,record_id,source_file,excel_row,system_id,issue_type,details
Binary,,,,smiles:O=C=O || smiles:[C-]#[O+],component_order_variant,2 source component orders
Ternary,ternary:004281,ternary_vle_english.xlsx,4282,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004282,ternary_vle_english.xlsx,4283,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004283,ternary_vle_english.xlsx,4284,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004284,ternary_vle_english.xlsx,4285,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004285,ternary_vle_english.xlsx,4286,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004286,ternary_vle_english.xlsx,4287,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004287,ternary_vle_english.xlsx,4288,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004288,ternary_vle_english.xlsx,4289,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004289,ternary_vle_english.xlsx,4290,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004290,ternary_vle_english.xlsx,4291,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004291,ternary_vle_english.xlsx,4292,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004292,ternary_vle_english.xlsx,4293,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004293,ternary_vle_english.xlsx,4294,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004294,ternary_vle_english.xlsx,4295,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004295,ternary_vle_english.xlsx,4296,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004296,ternary_vle_english.xlsx,4297,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004297,ternary_vle_english.xlsx,4298,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004298,ternary_vle_english.xlsx,4299,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004299,ternary_vle_english.xlsx,4300,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004300,ternary_vle_english.xlsx,4301,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004301,ternary_vle_english.xlsx,4302,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004302,ternary_vle_english.xlsx,4303,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004303,ternary_vle_english.xlsx,4304,smiles:CCCCO || smiles:Cc1ccc(C)cc1 || smiles:O,missing_smiles,component positions [2]
Ternary,ternary:004304,ternary_vle_english.xlsx,4305,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004305,ternary_vle_english.xlsx,4306,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004306,ternary_vle_english.xlsx,4307,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004307,ternary_vle_english.xlsx,4308,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004308,ternary_vle_english.xlsx,4309,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004309,ternary_vle_english.xlsx,4310,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004310,ternary_vle_english.xlsx,4311,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004311,ternary_vle_english.xlsx,4312,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004312,ternary_vle_english.xlsx,4313,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004313,ternary_vle_english.xlsx,4314,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004314,ternary_vle_english.xlsx,4315,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004315,ternary_vle_english.xlsx,4316,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004316,ternary_vle_english.xlsx,4317,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004317,ternary_vle_english.xlsx,4318,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004318,ternary_vle_english.xlsx,4319,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004319,ternary_vle_english.xlsx,4320,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004320,ternary_vle_english.xlsx,4321,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004321,ternary_vle_english.xlsx,4322,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004322,ternary_vle_english.xlsx,4323,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004323,ternary_vle_english.xlsx,4324,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004324,ternary_vle_english.xlsx,4325,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004325,ternary_vle_english.xlsx,4326,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004326,ternary_vle_english.xlsx,4327,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004327,ternary_vle_english.xlsx,4328,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004328,ternary_vle_english.xlsx,4329,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004329,ternary_vle_english.xlsx,4330,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004330,ternary_vle_english.xlsx,4331,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004331,ternary_vle_english.xlsx,4332,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004332,ternary_vle_english.xlsx,4333,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004333,ternary_vle_english.xlsx,4334,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004334,ternary_vle_english.xlsx,4335,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004335,ternary_vle_english.xlsx,4336,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004336,ternary_vle_english.xlsx,4337,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004337,ternary_vle_english.xlsx,4338,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004338,ternary_vle_english.xlsx,4339,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004339,ternary_vle_english.xlsx,4340,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004340,ternary_vle_english.xlsx,4341,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004341,ternary_vle_english.xlsx,4342,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004342,ternary_vle_english.xlsx,4343,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004343,ternary_vle_english.xlsx,4344,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004344,ternary_vle_english.xlsx,4345,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004345,ternary_vle_english.xlsx,4346,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004346,ternary_vle_english.xlsx,4347,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004347,ternary_vle_english.xlsx,4348,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004348,ternary_vle_english.xlsx,4349,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004349,ternary_vle_english.xlsx,4350,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004350,ternary_vle_english.xlsx,4351,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004351,ternary_vle_english.xlsx,4352,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004352,ternary_vle_english.xlsx,4353,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004353,ternary_vle_english.xlsx,4354,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004354,ternary_vle_english.xlsx,4355,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004355,ternary_vle_english.xlsx,4356,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004356,ternary_vle_english.xlsx,4357,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004357,ternary_vle_english.xlsx,4358,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004358,ternary_vle_english.xlsx,4359,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004359,ternary_vle_english.xlsx,4360,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004360,ternary_vle_english.xlsx,4361,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004361,ternary_vle_english.xlsx,4362,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004362,ternary_vle_english.xlsx,4363,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004363,ternary_vle_english.xlsx,4364,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004364,ternary_vle_english.xlsx,4365,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004365,ternary_vle_english.xlsx,4366,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004366,ternary_vle_english.xlsx,4367,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004367,ternary_vle_english.xlsx,4368,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004368,ternary_vle_english.xlsx,4369,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004369,ternary_vle_english.xlsx,4370,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004370,ternary_vle_english.xlsx,4371,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004371,ternary_vle_english.xlsx,4372,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004372,ternary_vle_english.xlsx,4373,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004373,ternary_vle_english.xlsx,4374,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004374,ternary_vle_english.xlsx,4375,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004375,ternary_vle_english.xlsx,4376,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004376,ternary_vle_english.xlsx,4377,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004377,ternary_vle_english.xlsx,4378,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004378,ternary_vle_english.xlsx,4379,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004379,ternary_vle_english.xlsx,4380,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004380,ternary_vle_english.xlsx,4381,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004381,ternary_vle_english.xlsx,4382,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004382,ternary_vle_english.xlsx,4383,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004383,ternary_vle_english.xlsx,4384,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004384,ternary_vle_english.xlsx,4385,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004385,ternary_vle_english.xlsx,4386,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004386,ternary_vle_english.xlsx,4387,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004387,ternary_vle_english.xlsx,4388,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004388,ternary_vle_english.xlsx,4389,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004389,ternary_vle_english.xlsx,4390,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004390,ternary_vle_english.xlsx,4391,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004391,ternary_vle_english.xlsx,4392,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004392,ternary_vle_english.xlsx,4393,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004393,ternary_vle_english.xlsx,4394,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004394,ternary_vle_english.xlsx,4395,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004395,ternary_vle_english.xlsx,4396,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,missing_smiles,"component positions [1, 2]"
Ternary,ternary:004396,ternary_vle_english.xlsx,4397,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004397,ternary_vle_english.xlsx,4398,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004398,ternary_vle_english.xlsx,4399,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004399,ternary_vle_english.xlsx,4400,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004400,ternary_vle_english.xlsx,4401,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004401,ternary_vle_english.xlsx,4402,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004402,ternary_vle_english.xlsx,4403,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004403,ternary_vle_english.xlsx,4404,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004404,ternary_vle_english.xlsx,4405,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004405,ternary_vle_english.xlsx,4406,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004406,ternary_vle_english.xlsx,4407,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004407,ternary_vle_english.xlsx,4408,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004408,ternary_vle_english.xlsx,4409,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004409,ternary_vle_english.xlsx,4410,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004410,ternary_vle_english.xlsx,4411,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004411,ternary_vle_english.xlsx,4412,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004412,ternary_vle_english.xlsx,4413,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004413,ternary_vle_english.xlsx,4414,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004414,ternary_vle_english.xlsx,4415,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004415,ternary_vle_english.xlsx,4416,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004416,ternary_vle_english.xlsx,4417,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
Ternary,ternary:004417,ternary_vle_english.xlsx,4418,fallback:d95b315545052123 || smiles:CCCO || smiles:O,missing_smiles,"component positions [2, 3]"
